"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
5174,13,21854,751,4,2,10313,21854,762,10,2792644393,1479678713,true,48,132851371,"The Summit 5"
5171,11,36225,592,18,5,17958,36463,732,29,4061802430,1534357787,true,67,132851371,"The International 2018"
5152,14,21958,674,13,3,10693,33709,575,13,2345153510,1462572061,true,72,132851371,"The Manila Major 2016"
5142,9,35625,583,14,1,13013,35625,761,16,3744526729,1519161615,true,54,132851371,"ESL One Katowice 2018 powered by Intel"
5131,4,9104,533,23,4,20569,14676,511,5,2325627305,1461845605,false,10,132851371,"WePlay League Season 3"
5121,11,21368,617,13,3,18383,39914,600,16,2389174213,1464208265,false,80,132851371,"The Summit 5"
5121,7,10663,627,8,0,4730,10663,567,5,2751902069,1478107835,true,8,132851371,"ASUS ROG DreamLeague Season 6"
5087,10,35377,750,15,1,21435,35377,716,10,3820058665,1523066812,true,54,132851371,"Dota 2 Asia Championships 2018"
5071,7,13707,557,23,2,9054,13707,636,6,3256343383,1497734167,true,70,132851371,"The Summit 5"
5067,12,43417,555,20,8,44957,43417,587,19,3592440441,1512124808,false,15,132851371,"DreamLeague season 8"
5041,9,11551,865,22,0,15455,17579,905,8,2344177693,1462540033,true,1,132851371,"The Manila Major 2016"
5022,11,16336,727,19,1,12642,16336,726,8,3766681094,1520323325,true,8,132851371,"PGL BUCHAREST MAJOR 2018"
5006,10,13553,609,9,1,16071,15921,481,8,2178970934,1456466916,true,81,132851371,"The Shanghai Major"
4999,12,27262,673,18,5,22341,27262,648,4,3763798613,1520162081,false,8,132851371,"PGL BUCHAREST MAJOR 2018"
4935,18,29297,724,15,3,16810,29297,675,12,3752758474,1519579130,true,72,132851371,"ESL One Katowice 2018 powered by Intel"
4929,16,25964,659,23,0,22398,25964,728,9,3514974132,1508601810,true,42,132851371,"Uprise Champions Cup: Special"
4910,13,30609,509,26,0,9405,30609,628,15,3469627734,1506536740,true,114,132851371,"AMD SAPPHIRE Dota PIT"
4898,6,9298,692,12,0,4501,9298,697,9,3917561625,1527429939,true,18,132851371,"ESL One Birmingham 2018 powered by Intel"
4896,6,11615,600,17,0,7422,19448,579,13,2395973342,1464449801,true,80,132851371,"Nanyang Championships Season 2"
4872,14,25451,547,27,6,20369,33880,588,12,1814841742,1443035544,true,59,132851371,"The Defense Season 5"
4863,8,15013,589,27,5,22499,29221,604,25,2396251847,1464456777,true,94,132851371,"Nanyang Championships Season 2"
4857,8,22780,589,17,5,23931,22780,612,12,3481108573,1507048201,true,114,132851371,"DreamLeague season 7"
4851,7,13939,515,1,4,9495,13939,496,17,2760988203,1478444357,true,8,132851371,"ESL One Frankfurt 2016"
4850,3,5720,507,6,2,5408,6475,429,3,2021316605,1450789313,true,38,132851371,"ProDotA Cup by Twitch.tv"
4842,9,33432,732,24,4,19722,33432,585,14,3258835977,1497821194,true,69,132851371,"The Summit 5"
4836,7,25267,647,12,4,29727,25267,588,11,3525994644,1509120812,true,36,132851371,"ESL One Hamburg 2017"
