"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
4867,7,16871,488,16,4,13328,16871,437,19,3696501908,1516781925,true,47,72312627,"ESL One Genting 2018"
4839,8,14646,576,17,3,14976,15584,608,9,1835109527,1443722375,true,8,72312627,"The Summit 4"
4837,2,13256,690,13,2,10287,19854,631,11,2201019839,1457231914,true,80,72312627,"The Shanghai Major"
4788,8,12410,828,4,0,9508,17748,725,12,2191243186,1456899069,true,1,72312627,"The Shanghai Major"
4778,6,18647,521,10,4,21364,18647,538,14,3592392708,1512122984,true,15,72312627,"DreamLeague season 8"
4731,7,9748,441,8,4,30061,12466,301,2,2549469759,1470361044,false,59,72312627,"The International 2016"
4691,17,30823,623,19,1,11563,39428,638,19,1998201818,1449948858,true,72,72312627,"The Summit 4"
4672,6,21037,534,9,5,10292,21037,410,10,3774083100,1520694800,true,40,72312627,"PGL BUCHAREST MAJOR 2018"
4652,3,17103,450,6,1,8148,17103,493,10,3716722821,1517742170,true,45,72312627,"SL i-League Invitational Season 4"
4651,3,5399,622,8,1,5554,6090,553,11,2362722554,1463237012,true,77,72312627,"EPICENTER: Moscow"
4640,9,21242,524,6,6,13812,26966,555,17,1927828755,1447185720,true,72,72312627,"The Defense Season 5"
4617,15,46494,586,3,5,43988,46494,739,11,3525840237,1509115686,true,61,72312627,"ESL One Hamburg 2017"
4614,8,17974,541,21,0,6898,17974,633,16,3858902133,1525105144,true,43,72312627,"EPICENTER XL"
4609,4,6445,586,27,1,3250,6194,526,3,1931415793,1447348294,true,59,72312627,"D2CL Season 6"
4604,10,14869,675,24,3,10358,13461,566,6,2504180385,1468519530,true,59,72312627,"The Summit 5"
4604,4,5584,694,17,2,8221,8368,752,9,2510831821,1468778156,true,1,72312627,"The Summit 5"
4582,9,13826,669,18,2,9836,17369,678,9,2013128377,1450505822,true,48,72312627,"World Cyber Arena 2015 GRAND FINAL"
4580,3,20155,565,6,4,14557,20155,559,14,3562039160,1510678502,false,80,72312627,"DreamLeague season 8"
4560,14,16383,642,9,1,6400,20171,664,5,2191055532,1456889095,true,70,72312627,"The Shanghai Major"
4540,9,18289,471,6,4,16698,18289,600,12,3870453145,1525615956,false,43,72312627,"EPICENTER XL"
4490,3,17729,549,18,1,5654,17729,636,18,3504319604,1508098764,true,40,72312627,"SL i-League Invitational Season 3"
4467,8,11362,750,11,1,4180,13468,806,7,2113890637,1454098961,true,8,72312627,"WePlay League Season 3"
4463,6,22498,781,3,1,8468,22498,643,11,2973954222,1486216842,true,89,72312627,"Dota 2 Asia Championships 2017"
4463,2,5868,547,18,4,6694,6201,470,4,3083318471,1490706905,true,80,72312627,"Dota 2 Asia Championships 2017"
4443,4,6291,499,7,0,7408,6291,477,9,3561966598,1510675502,true,77,72312627,"DreamLeague season 8"
4438,9,13772,479,10,1,8051,13772,440,3,3367897602,1502389676,true,54,72312627,"The International 2017"
4436,12,13877,605,7,1,7732,18269,563,11,2426001580,1465554161,true,54,72312627,"The Manila Major 2016"
4427,4,13113,461,3,6,24925,13113,422,8,2721319658,1476906297,false,8,72312627,"ASUS ROG DreamLeague Season 6"
4421,11,43498,495,13,3,14659,43498,514,11,3865875641,1525442301,true,47,72312627,"EPICENTER XL"
4420,9,16804,498,15,1,16130,16804,558,13,3226319720,1496655250,true,41,72312627,"EPICENTER: Moscow Season 2"
4405,8,19295,551,8,5,15385,25337,610,13,1974175894,1449051049,true,72,72312627,"StarLadder | i-League"
4399,6,15594,610,18,5,22813,22425,628,16,1916351539,1446739573,true,52,72312627,"The Summit 4"
4393,11,23435,641,16,3,20275,43950,532,11,1832262143,1443628986,true,106,72312627,"Nanyang Championships"
4386,7,6395,630,8,1,8334,7426,562,7,2365455182,1463323976,true,77,72312627,"EPICENTER: Moscow"
4381,4,14398,806,8,1,6435,14398,772,8,2740725576,1477681757,true,1,72312627,"The Boston Major 2016"
4354,11,16728,487,5,2,17221,16728,531,17,2717363456,1476731155,true,41,72312627,"The Summit 5"
4346,6,22573,494,8,2,28650,22573,472,10,3372726385,1502583177,true,36,72312627,"The International 2017"
4341,9,22913,615,8,8,28240,32890,610,8,1998032937,1449943676,false,72,72312627,"The Summit 4"
4338,0,7940,503,5,0,5386,7940,464,13,2985468097,1486573270,true,80,72312627,"Dota 2 Asia Championships 2017"
4329,12,17235,638,10,6,18598,26345,613,8,2008015176,1450328050,false,12,72312627,"World Cyber Arena 2015 GRAND FINAL"
4297,7,12204,487,9,2,9954,12204,508,14,3711037338,1517481162,true,77,72312627,"SL i-League Invitational Season 4"
4290,8,8738,438,28,4,10694,10050,447,7,1882787852,1445454536,true,21,72312627,"The Defense Season 5"
4286,17,21198,591,15,3,11347,33333,627,6,2428372192,1465638553,true,54,72312627,"The Manila Major 2016"
4256,5,5869,663,2,1,5815,8699,703,4,2425267177,1465528883,true,18,72312627,"The Manila Major 2016"
